,monster_name,monster_level,action_term,action_name,damage_type,attack_range,action_cost,attack_type,damage_dice_calculations,attack_roll_mod,spell_DC,spell_slot_level,casting time,target,area,duration,saving throw,spell attack,conditions
4630,advisor,5,Spells 1,magic missile,0,['120'],1,Spell,0,+13,22,1,1,['1'],0,0,0,False,0
4631,advisor,5,Spells 1,soothe,0,['30'],2,Spell,0,+13,22,1,2,['1'],0,1 minute,0,False,0
4632,advisor,5,Spells 1,daze,0,['60'],2,Cantrip,0,+13,22,1,2,['1'],0,1 round,Will,False,Stunned
4633,advisor,5,Spells 1,light,0,[],2,Cantrip,0,+13,22,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4634,advisor,5,Spells 1,prestidigitation,0,['10'],2,Cantrip,0,+13,22,1,2,['1'],0,sustained,0,False,0
4635,advisor,5,Spells 1,shield,0,['0'],1,Cantrip,0,+13,22,1,1,['0'],0,until the start of your next turn,0,False,0
4636,charlatan,3,Spells 1,illusory disguise,0,['0'],2,Spell,0,+10,20,2,2,['0'],0,1 hour,0,False,0
4637,charlatan,3,Spells 1,invisibility,0,[],2,Spell,0,+10,20,2,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
4638,charlatan,3,Spells 1,magic aura,0,[],1 minute,Spell,0,+10,20,1,1 minute,"['1', '3']",0,until the next time you make your daily preparations,0,False,0
4639,charlatan,3,Spells 1,unseen servant,0,['60'],3,Spell,0,+10,20,1,3,['0'],0,sustained,0,False,0
4640,charlatan,3,Spells 1,ventriloquism,0,['0'],2,Spell,0,+10,20,1,2,['0'],0,10 minutes,0,False,0
4641,charlatan,3,Spells 1,mage hand,0,['30'],2,Cantrip,0,+10,20,1,2,['1'],0,sustained,0,False,Invisible
4642,charlatan,3,Spells 1,message,0,['120'],1,Cantrip,0,+10,20,1,1,['1'],0,see below,0,False,0
4643,charlatan,3,Spells 1,prestidigitation,0,['10'],2,Cantrip,0,+10,20,1,2,['1'],0,sustained,0,False,0
4644,acolyte,1,Spells 1,harm,0,[],1,Spell,0,+9,17,1,1,['1'],0,0,Fortitude,False,0
4645,acolyte,1,Spells 1,magic missile,0,['120'],1,Spell,0,+9,17,1,1,['1'],0,0,0,False,0
4646,acolyte,1,Spells 1,detect magic,0,['0'],2,Cantrip,0,+9,17,1,2,['0'],30-foot emanation,0,0,False,0
4647,acolyte,1,Spells 1,light,0,[],2,Cantrip,0,+9,17,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4648,acolyte,1,Spells 1,prestidigitation,0,['10'],2,Cantrip,0,+9,17,1,2,['1'],0,sustained,0,False,0
4649,acolyte,1,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+9,17,1,1 minute,['1'],0,0,0,False,0
4650,acolyte,1,Spells 1,shield,0,['0'],1,Cantrip,0,+9,17,1,1,['0'],0,until the start of your next turn,0,False,0
4651,prophet,2,Spells 1,heal,0,[],1,Spell,0,+10,18,1,1,['1'],0,0,Fortitude,False,0
4652,prophet,2,Spells 1,ray of enfeeblement,0,['30'],2,Spell,0,+10,18,1,2,['1'],0,1 minute,Fortitude,False,Enfeebled
4653,prophet,2,Spells 1,sanctuary,0,[],2,Spell,0,+10,18,1,2,['1'],0,1 minute,Will,False,Hostile
4654,prophet,2,Spells 1,detect magic,0,['0'],2,Cantrip,0,+10,18,1,2,['0'],30-foot emanation,0,0,False,0
4655,prophet,2,Spells 1,guidance,0,['30'],1,Cantrip,0,+10,18,1,1,['1'],0,until the start of your next turn,0,False,0
4656,prophet,2,Spells 1,know direction,0,['0'],2,Cantrip,0,+10,18,1,2,['0'],0,0,0,False,0
4657,prophet,2,Spells 1,light,0,[],2,Cantrip,0,+10,18,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4658,prophet,2,Spells 1,prestidigitation,0,['10'],2,Cantrip,0,+10,18,1,2,['1'],0,sustained,0,False,0
4659,prophet,2,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+10,18,1,1 minute,['1'],0,0,0,False,0
4660,zealot,4,Spells 1,restoration,0,[],1 minute,Spell,0,+11,19,2,1 minute,['1'],0,0,0,False,"Clumsy,Enfeebled,Stupefied"
4661,zealot,4,Spells 1,see invisibility,0,['0'],2,Spell,0,+11,19,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
4662,zealot,4,Spells 1,shield other,0,['30'],2,Spell,0,+11,19,2,2,['1'],0,10 minutes,0,False,0
4663,zealot,4,Spells 1,detect alignment,0,['0'],2,Spell,0,+11,19,1,2,['0'],30-foot emanation,0,0,False,0
4664,zealot,4,Spells 1,magic weapon,0,[],2,Spell,0,+11,19,1,2,['1'],0,1 minute,0,False,0
4665,zealot,4,Spells 1,spirit link,0,['30'],2,Spell,0,+11,19,1,2,['1'],0,10 minutes,0,False,0
4666,zealot,4,Spells 1,divine lance,0,['30'],2,Cantrip,0,+11,19,1,2,['1'],0,0,0,True,0
4667,zealot,4,Spells 1,forbidding ward,0,['30'],2,Cantrip,0,+11,19,1,2,['1'],0,sustained up to 1 minute,0,False,Hostile
4668,zealot,4,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+11,19,1,1 minute,['1'],0,0,0,False,0
4669,zealot,4,Spells 1,sigil,0,[],2,Cantrip,0,+11,19,1,2,['1'],0,unlimited (see below),0,False,Invisible
4670,priest,6,Spells 1,circle of protection,0,[],3,Spell,0,+16,24,3,3,['0'],10-foot emanation centered on the touched creature,1 minute,Will,False,0
4671,priest,6,Spells 1,gentle repose,0,[],2,Spell,0,+16,24,2,2,['1'],0,until the next time you make your daily preparations,0,False,0
4672,priest,6,Spells 1,silence,0,[],2,Spell,0,+16,24,2,2,['1'],0,1 minute,0,False,0
4673,priest,6,Spells 1,spiritual weapon,0,['120'],2,Spell,0,+16,24,2,2,['0'],0,sustained up to 1 minute,0,False,0
4674,priest,6,Spells 1,disrupting weapons,0,[],2,Spell,0,+16,24,1,2,[],0,1 minute,0,False,0
4675,priest,6,Spells 1,mindlink,0,[],2,Spell,0,+16,24,1,2,['1'],0,0,0,False,0
4676,priest,6,Spells 1,spirit link,0,['30'],2,Spell,0,+16,24,1,2,['1'],0,10 minutes,0,False,0
4677,priest,6,Spells 1,disrupt undead,0,['30'],2,Cantrip,0,+16,24,1,2,['1'],0,0,Fortitude,False,Enfeebled
4678,priest,6,Spells 1,light,0,[],2,Cantrip,0,+16,24,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4679,priest,6,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+16,24,1,1 minute,['1'],0,0,0,False,0
4680,priest,6,Spells 1,shield,0,['0'],1,Cantrip,0,+16,24,1,1,['0'],0,until the start of your next turn,0,False,0
4681,chronicler,3,Spells 1,entangle,0,['120'],2,Spell,0,+12,20,2,2,['0'],all squares in a 20-foot-radius burst that contain plants,1 minute,Reflex,False,Immobilized
4682,chronicler,3,Spells 1,flaming sphere,0,['30'],2,Spell,0,+12,20,2,2,['0'],1 5-foot square,sustained up to 1 minute,Reflex,False,0
4683,chronicler,3,Spells 1,fleet step,0,['0'],2,Spell,0,+12,20,1,2,['0'],0,1 minute,0,False,0
4684,chronicler,3,Spells 1,longstrider,0,['0'],2,Spell,0,+12,20,1,2,['0'],0,1 hour,0,False,0
4685,chronicler,3,Spells 1,pass without trace,0,['0'],2,Spell,0,+12,20,1,2,['0'],0,1 hour,0,False,0
4686,chronicler,3,Spells 1,light,0,[],2,Cantrip,0,+12,20,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4687,chronicler,3,Spells 1,ray of frost,0,['120'],2,Cantrip,0,+12,20,1,2,['1'],0,0,0,True,0
4688,chronicler,3,Spells 1,sigil,0,[],2,Cantrip,0,+12,20,1,2,['1'],0,unlimited (see below),0,False,Invisible
4689,chronicler,3,Spells 1,tanglefoot,0,['30'],2,Cantrip,0,+12,20,1,2,['1'],0,0,0,False,0
4690,plague doctor,5,Spells 1,neutralize poison,0,[],2,Spell,0,[],23,3,2,['1'],0,0,0,False,0
4691,plague doctor,5,Spells 1,remove disease,0,[],10 minutes,Spell,0,[],23,3,10 minutes,['1'],0,0,0,False,0
4692,plague doctor,5,Spells 1,remove fear,0,[],2,Spell,0,[],23,2,2,['1'],0,0,0,False,0
4693,plague doctor,5,Spells 1,restoration,0,[],1 minute,Spell,0,[],23,2,1 minute,['1'],0,0,0,False,"Clumsy,Enfeebled,Stupefied"
4694,plague doctor,5,Spells 1,detect poison,0,['30'],2,Spell,0,[],23,1,2,['1'],0,0,0,False,0
4695,plague doctor,5,Spells 1,light,0,[],2,Cantrip,0,[],23,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4696,plague doctor,5,Spells 1,message,0,['120'],1,Cantrip,0,[],23,1,1,['1'],0,see below,0,False,0
4697,plague doctor,5,Spells 1,sigil,0,[],2,Cantrip,0,[],23,1,2,['1'],0,unlimited (see below),0,False,Invisible
4698,plague doctor,5,Spells 1,stabilize,0,['30'],2,Cantrip,0,[],23,1,2,['1'],0,0,0,False,"Dying,Unconscious"
4699,mage for hire,3,Spells 1,flaming sphere,0,['30'],2,Spell,0,+12,20,2,2,['0'],1 5-foot square,sustained up to 1 minute,Reflex,False,0
4700,mage for hire,3,Spells 1,knock,0,['30'],2,Spell,0,+12,20,2,2,['1'],0,1 minute,0,False,0
4701,mage for hire,3,Spells 1,see invisibility,0,['0'],2,Spell,0,+12,20,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
4702,mage for hire,3,Spells 1,grease,0,['30'],2,Spell,0,+12,20,1,2,['1'],4 contiguous 5-foot squares or;,1 minute,Fortitude,False,Prone
4703,mage for hire,3,Spells 1,mage armor,0,['0'],2,Spell,0,+12,20,1,2,['0'],0,until the next time you make your daily preparations,0,False,0
4704,mage for hire,3,Spells 1,magic missile,0,['120'],1,Spell,0,+12,20,1,1,['1'],0,0,0,False,0
4705,mage for hire,3,Spells 1,true strike,0,['0'],1,Spell,0,+12,20,1,1,['0'],0,until the end of your turn,0,False,"Hidden,Concealed"
4706,mage for hire,3,Spells 1,daze,0,['60'],2,Cantrip,0,+12,20,1,2,['1'],0,1 round,Will,False,Stunned
4707,mage for hire,3,Spells 1,detect magic,0,['0'],2,Cantrip,0,+12,20,1,2,['0'],30-foot emanation,0,0,False,0
4708,mage for hire,3,Spells 1,electric arc,0,['30'],2,Cantrip,0,+12,20,1,2,"['2', '1']",0,0,basic Reflex,False,0
4709,mage for hire,3,Spells 1,mage hand,0,['30'],2,Cantrip,0,+12,20,1,2,['1'],0,sustained,0,False,Invisible
4710,mage for hire,3,Spells 1,message,0,['120'],1,Cantrip,0,+12,20,1,1,['1'],0,see below,0,False,0
4711,mage for hire,3,Spells 1,shield,0,['0'],1,Cantrip,0,+12,20,1,1,['0'],0,until the start of your next turn,0,False,0
4712,necromancer,5,Spells 1,lightning bolt,0,['0'],2,Spell,0,+13,21,3,2,['0'],120-foot line,0,basic Reflex,False,0
4713,necromancer,5,Spells 1,vampiric touch,0,[],2,Spell,0,+13,21,3,2,['1'],0,0,basic Fortitude,False,0
4714,necromancer,5,Spells 1,false life,0,['0'],2,Spell,0,+13,21,2,2,['0'],0,8 hours,0,False,0
4715,necromancer,5,Spells 1,grim tendrils,0,['0'],2,Spell,0,+13,21,2,2,['0'],30-foot line,0,Fortitude,False,0
4716,necromancer,5,Spells 1,mirror image,0,['0'],2,Spell,0,+13,21,2,2,['0'],0,1 minute,0,False,0
4717,necromancer,5,Spells 1,web,0,['30'],3,Spell,0,+13,21,2,3,['0'],10-foot burst,1 minute,Reflex,False,Immobilized
4718,necromancer,5,Spells 1,fear,0,['30'],2,Spell,0,+13,21,1,2,['1'],0,varies,Will,False,0
4719,necromancer,5,Spells 1,feather fall,0,['60'],0,Spell,0,+13,21,1,0,['1'],0,1 minute,0,False,0
4720,necromancer,5,Spells 1,ray of enfeeblement,0,['30'],2,Spell,0,+13,21,1,2,['1'],0,1 minute,Fortitude,False,Enfeebled
4721,necromancer,5,Spells 1,spider sting,0,[],2,Spell,0,+13,21,1,2,['1'],0,0,Fortitude,False,Enfeebled
4722,necromancer,5,Spells 1,detect magic,0,['0'],2,Cantrip,0,+13,21,1,2,['0'],30-foot emanation,0,0,False,0
4723,necromancer,5,Spells 1,electric arc,0,['30'],2,Cantrip,0,+13,21,1,2,"['2', '1']",0,0,basic Reflex,False,0
4724,necromancer,5,Spells 1,ray of frost,0,['120'],2,Cantrip,0,+13,21,1,2,['1'],0,0,0,True,0
4725,necromancer,5,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+13,21,1,1 minute,['1'],0,0,0,False,0
4726,necromancer,5,Spells 1,shield,0,['0'],1,Cantrip,0,+13,21,1,1,['0'],0,until the start of your next turn,0,False,0
4727,cult leader,7,Spells 1,glibness,0,['0'],2,Spell,0,+18,26,4,2,['0'],0,10 minutes,0,False,0
4728,cult leader,7,Spells 1,suggestion,0,['30'],2,Spell,0,+18,26,4,2,['1'],0,varies,Will,False,0
4729,cult leader,7,Spells 1,grim tendrils,0,['0'],2,Spell,0,+18,26,3,2,['0'],30-foot line,0,Fortitude,False,0
4730,cult leader,7,Spells 1,haste,0,['30'],2,Spell,0,+18,26,3,2,['1'],0,1 minute,0,False,Quickened
4731,cult leader,7,Spells 1,calm emotions,0,['120'],2,Spell,0,+18,26,2,2,['0'],10-foot burst,sustained up to 1 minute,Will,False,0
4732,cult leader,7,Spells 1,hideous laughter,0,['30'],2,Spell,0,+18,26,2,2,['1'],0,sustained,Will,False,Prone
4733,cult leader,7,Spells 1,touch of idiocy,0,[],2,Spell,0,+18,26,2,2,['1'],0,1 minute,Will,False,Stupefied
4734,cult leader,7,Spells 1,illusory disguise,0,['0'],2,Spell,0,+18,26,1,2,['0'],0,1 hour,0,False,0
4735,cult leader,7,Spells 1,lock,0,[],2,Spell,0,+18,26,1,2,['1'],0,1 day,0,False,0
4736,cult leader,7,Spells 1,unseen servant,0,['60'],3,Spell,0,+18,26,1,3,['0'],0,sustained,0,False,0
4737,cult leader,7,Spells 1,daze,0,['60'],2,Cantrip,0,+18,26,1,2,['1'],0,1 round,Will,False,Stunned
4738,cult leader,7,Spells 1,detect magic,0,['0'],2,Cantrip,0,+18,26,1,2,['0'],30-foot emanation,0,0,False,0
4739,cult leader,7,Spells 1,guidance,0,['30'],1,Cantrip,0,+18,26,1,1,['1'],0,until the start of your next turn,0,False,0
4740,cult leader,7,Spells 1,shield,0,['0'],1,Cantrip,0,+18,26,1,1,['0'],0,until the start of your next turn,0,False,0
4741,demonologist,7,Spells 1,clairvoyance,0,['500'],1 minute,Spell,0,+18,26,4,1 minute,['0'],0,10 minutes,0,False,Invisible
4742,demonologist,7,Spells 1,lightning bolt,0,['0'],2,Spell,0,+18,26,4,2,['0'],120-foot line,0,basic Reflex,False,0
4743,demonologist,7,Spells 1,resilient sphere,0,['30'],2,Spell,0,+18,26,4,2,['1'],0,1 minute,Reflex,False,0
4744,demonologist,7,Spells 1,fireball,0,['500'],2,Spell,0,+18,26,3,2,['0'],20-foot burst,0,basic Reflex,False,0
4745,demonologist,7,Spells 1,glyph of warding,0,[],10 minutes,Spell,0,+18,26,3,10 minutes,"['10', '1']",0,unlimited,0,False,Hostile
4746,demonologist,7,Spells 1,slow,0,['30'],2,Spell,0,+18,26,3,2,['1'],0,1 minute,Fortitude,False,0
4747,demonologist,7,Spells 1,stinking cloud,0,['120'],2,Spell,0,+18,26,3,2,['0'],20-foot burst,1 minute,Fortitude,False,"Concealed,Slowed"
4748,demonologist,7,Spells 1,acid arrow,0,['120'],2,Spell,0,+18,26,2,2,['1'],0,0,0,True,Persistent Damage
4749,demonologist,7,Spells 1,blur,0,[],2,Spell,0,+18,26,2,2,['1'],0,1 minute,0,False,Concealed
4750,demonologist,7,Spells 1,hideous laughter,0,['30'],2,Spell,0,+18,26,2,2,['1'],0,sustained,Will,False,Prone
4751,demonologist,7,Spells 1,see invisibility,0,['0'],2,Spell,0,+18,26,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
4752,demonologist,7,Spells 1,fleet step,0,['0'],2,Spell,0,+18,26,1,2,['0'],0,1 minute,0,False,0
4753,demonologist,7,Spells 1,mending,0,[],10 minutes,Spell,0,+18,26,1,10 minutes,[],0,0,0,False,Broken
4754,demonologist,7,Spells 1,daze,0,['60'],2,Cantrip,0,+18,26,1,2,['1'],0,1 round,Will,False,Stunned
4755,demonologist,7,Spells 1,detect magic,0,['0'],2,Cantrip,0,+18,26,1,2,['0'],30-foot emanation,0,0,False,0
4756,demonologist,7,Spells 1,light,0,[],2,Cantrip,0,+18,26,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4757,demonologist,7,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+18,26,1,1 minute,['1'],0,0,0,False,0
4758,troubadour,3,Spells 1,charm,0,['30'],2,Spell,0,[],21,2,2,['1'],0,1 hour,Will,False,Hostile
4759,troubadour,3,Spells 1,magic mouth,0,[],2,Spell,0,[],21,2,2,['1'],0,unlimited,0,False,0
4760,troubadour,3,Spells 1,illusory disguise,0,['0'],2,Spell,0,[],21,1,2,['0'],0,1 hour,0,False,0
4761,troubadour,3,Spells 1,soothe,0,['30'],2,Spell,0,[],21,1,2,['1'],0,1 minute,0,False,0
4762,troubadour,3,Spells 1,ventriloquism,0,['0'],2,Spell,0,[],21,1,2,['0'],0,10 minutes,0,False,0
4763,troubadour,3,Spells 1,message,0,['120'],1,Cantrip,0,[],21,1,1,['1'],0,see below,0,False,0
4764,troubadour,3,Spells 1,prestidigitation,0,['10'],2,Cantrip,0,[],21,1,2,['1'],0,sustained,0,False,0
4765,troubadour,3,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,[],21,1,1 minute,['1'],0,0,0,False,0
4766,beast tamer,4,Spells 1,animal form,0,['0'],2,Spell,0,+14,22,2,2,['0'],0,1 minute,0,False,Enfeebled
4767,beast tamer,4,Spells 1,animal messenger,0,['120'],1 minute,Spell,0,+14,22,2,1 minute,['0'],0,see text,0,False,Hostile
4768,beast tamer,4,Spells 1,grease,0,['30'],2,Spell,0,+14,22,1,2,['1'],4 contiguous 5-foot squares or;,1 minute,Fortitude,False,Prone
4769,beast tamer,4,Spells 1,jump,0,['0'],1,Spell,0,+14,22,1,1,['0'],0,0,0,False,0
4770,beast tamer,4,Spells 1,magic fang,0,[],2,Spell,0,+14,22,1,2,['1'],0,1 minute,0,False,0
4771,beast tamer,4,Spells 1,guidance,0,['30'],1,Cantrip,0,+14,22,1,1,['1'],0,until the start of your next turn,0,False,0
4772,beast tamer,4,Spells 1,produce flame,0,['30'],2,Cantrip,0,+14,22,1,2,['1'],0,0,0,True,0
4773,beast tamer,4,Spells 1,stabilize,0,['30'],2,Cantrip,0,+14,22,1,2,['1'],0,0,0,False,"Dying,Unconscious"
4774,beast tamer,4,Spells 1,tanglefoot,0,['30'],2,Cantrip,0,+14,22,1,2,['1'],0,0,0,False,0
4775,astronomer,2,Spells 1,floating disk,0,['0'],2,Spell,0,+9,17,1,2,['0'],0,8 hours,0,False,0
4776,astronomer,2,Spells 1,sleep,0,['30'],2,Spell,0,+9,17,1,2,['0'],5-foot burst,0,Will,False,"Unconscious,Prone"
4777,astronomer,2,Spells 1,unseen servant,0,['60'],3,Spell,0,+9,17,1,3,['0'],0,sustained,0,False,0
4778,astronomer,2,Spells 1,mage hand,0,['30'],2,Cantrip,0,+9,17,1,2,['1'],0,sustained,0,False,Invisible
4779,astronomer,2,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+9,17,1,1 minute,['1'],0,0,0,False,0
4780,astronomer,2,Spells 1,sigil,0,[],2,Cantrip,0,+9,17,1,2,['1'],0,unlimited (see below),0,False,Invisible
4781,astronomer,2,Spells 1,telekinetic projectile,0,['30'],2,Cantrip,0,+9,17,1,2,['1'],0,0,0,True,0
4782,bosun,3,Spells 1,feather fall,0,['60'],0,Spell,0,+10,18,1,0,['1'],0,1 minute,0,False,0
4783,bosun,3,Spells 1,guidance,0,['30'],1,Cantrip,0,+10,18,1,1,['1'],0,until the start of your next turn,0,False,0
4784,bosun,3,Spells 1,know direction,0,['0'],2,Cantrip,0,+10,18,1,2,['0'],0,0,0,False,0
4785,bosun,3,Spells 1,light,0,[],2,Cantrip,0,+10,18,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4786,bosun,3,Spells 1,tanglefoot,0,['30'],2,Cantrip,0,+10,18,1,2,['1'],0,0,0,False,0
4787,ship captain,6,Spells 1,summon elemental,0,['30'],3,Spell,0,+16,24,2,3,['0'],0,sustained up to 1 minute,0,False,0
4788,ship captain,6,Spells 1,water breathing,0,['30'],1 minute,Spell,0,+16,24,2,1 minute,['5'],0,1 hour,0,False,0
4789,ship captain,6,Spells 1,water walk,0,[],2,Spell,0,+16,24,2,2,['1'],0,10 minutes,0,False,0
4790,ship captain,6,Spells 1,feather fall,0,['60'],0,Spell,0,+16,24,1,0,['1'],0,1 minute,0,False,0
4791,ship captain,6,Spells 1,guidance,0,['30'],1,Cantrip,0,+16,24,1,1,['1'],0,until the start of your next turn,0,False,0
4792,ship captain,6,Spells 1,know direction,0,['0'],2,Cantrip,0,+16,24,1,2,['0'],0,0,0,False,0
4793,ship captain,6,Spells 1,light,0,[],2,Cantrip,0,+16,24,1,2,['1'],0,until the next time you make your daily preparations,0,False,0
4794,ship captain,6,Spells 1,tanglefoot,0,['30'],2,Cantrip,0,+16,24,1,2,['1'],0,0,0,False,0
4795,mastermind,4,Spells 1,charm,0,['30'],2,Spell,0,+14,22,2,2,['1'],0,1 hour,Will,False,Hostile
4796,mastermind,4,Spells 1,invisibility,0,[],2,Spell,0,+14,22,2,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
4797,mastermind,4,Spells 1,paranoia,0,['30'],2,Spell,0,+14,22,2,2,['1'],0,1 minute,Will,False,0
4798,mastermind,4,Spells 1,illusory disguise,0,['0'],2,Spell,0,+14,22,1,2,['0'],0,1 hour,0,False,0
4799,mastermind,4,Spells 1,illusory object,0,['500'],2,Spell,0,+14,22,1,2,['0'],20-foot burst,10 minutes,0,False,0
4800,mastermind,4,Spells 1,detect magic,0,['0'],2,Cantrip,0,+14,22,1,2,['0'],30-foot emanation,0,0,False,0
4801,mastermind,4,Spells 1,message,0,['120'],1,Cantrip,0,+14,22,1,1,['1'],0,see below,0,False,0
4802,mastermind,4,Spells 1,prestidigitation,0,['10'],2,Cantrip,0,+14,22,1,2,['1'],0,sustained,0,False,0
4803,mastermind,4,Spells 1,sigil,0,[],2,Cantrip,0,+14,22,1,2,['1'],0,unlimited (see below),0,False,Invisible
4804,despot,5,Spells 1,enthrall,0,['120'],2,Spell,0,+13,23,3,2,[],0,sustained,Will,False,0
4805,despot,5,Spells 1,harm,0,[],1,Spell,0,+13,23,3,1,['1'],0,0,Fortitude,False,0
4806,despot,5,Spells 1,calm emotions,0,['120'],2,Spell,0,+13,23,2,2,['0'],10-foot burst,sustained up to 1 minute,Will,False,0
4807,despot,5,Spells 1,flaming sphere,0,['30'],2,Spell,0,+13,23,2,2,['0'],1 5-foot square,sustained up to 1 minute,Reflex,False,0
4808,despot,5,Spells 1,see invisibility,0,['0'],2,Spell,0,+13,23,2,2,['0'],0,10 minutes,0,False,"Concealed,Invisible"
4809,despot,5,Spells 1,undetectable alignment,0,[],1 minute,Spell,0,+13,23,2,1 minute,['1'],0,until the next time you make your daily preparations,0,False,0
4810,despot,5,Spells 1,command,0,['30'],2,Spell,0,+13,23,1,2,['1'],0,until the end of the targets next turn,Will,False,"Fleeing,Prone"
4811,despot,5,Spells 1,fear,0,['30'],2,Spell,0,+13,23,1,2,['1'],0,varies,Will,False,0
4812,despot,5,Spells 1,sanctuary,0,[],2,Spell,0,+13,23,1,2,['1'],0,1 minute,Will,False,Hostile
4813,despot,5,Spells 1,daze,0,['60'],2,Cantrip,0,+13,23,1,2,['1'],0,1 round,Will,False,Stunned
4814,despot,5,Spells 1,message,0,['120'],1,Cantrip,0,+13,23,1,1,['1'],0,see below,0,False,0
4815,despot,5,Spells 1,produce flame,0,['30'],2,Cantrip,0,+13,23,1,2,['1'],0,0,0,True,0
4816,despot,5,Spells 1,shield,0,['0'],1,Cantrip,0,+13,23,1,1,['0'],0,until the start of your next turn,0,False,0
4817,lunar naga,6,Spells 1,lightning bolt,0,['0'],2,Spell,0,+16,24,3,2,['0'],120-foot line,0,basic Reflex,False,0
4818,lunar naga,6,Spells 1,slow,0,['30'],2,Spell,0,+16,24,3,2,['1'],0,1 minute,Fortitude,False,0
4819,lunar naga,6,Spells 1,glitterdust,0,['120'],2,Spell,0,+16,24,2,2,['0'],10-foot burst,0,Reflex,False,"Blinded,Concealed,Dazzled,Invisible"
4820,lunar naga,6,Spells 1,invisibility,0,[],2,Spell,0,+16,24,2,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
4821,lunar naga,6,Spells 1,web,0,['30'],3,Spell,0,+16,24,2,3,['0'],10-foot burst,1 minute,Reflex,False,Immobilized
4822,lunar naga,6,Spells 1,fleet step,0,['0'],2,Spell,0,+16,24,1,2,['0'],0,1 minute,0,False,0
4823,lunar naga,6,Spells 1,heal,0,[],1,Spell,0,+16,24,1,1,['1'],0,0,Fortitude,False,0
4824,lunar naga,6,Spells 1,spider sting,0,[],2,Spell,0,+16,24,1,2,['1'],0,0,Fortitude,False,Enfeebled
4825,lunar naga,6,Spells 1,daze,0,['60'],2,Cantrip,0,+16,24,1,2,['1'],0,1 round,Will,False,Stunned
4826,lunar naga,6,Spells 1,detect magic,0,['0'],2,Cantrip,0,+16,24,1,2,['0'],30-foot emanation,0,0,False,0
4827,lunar naga,6,Spells 1,mage hand,0,['30'],2,Cantrip,0,+16,24,1,2,['1'],0,sustained,0,False,Invisible
4828,lunar naga,6,Spells 1,read aura,0,['30'],1 minute,Cantrip,0,+16,24,1,1 minute,['1'],0,0,0,False,0
4829,dark naga,7,Spells 1,wall of fire,0,['120'],3,Spell,0,+18,26,4,3,['0'],0,1 minute,0,False,Concealed
4830,dark naga,7,Spells 1,haste,0,['30'],2,Spell,0,+18,26,3,2,['1'],0,1 minute,0,False,Quickened
4831,dark naga,7,Spells 1,lightning bolt,0,['0'],2,Spell,0,+18,26,3,2,['0'],120-foot line,0,basic Reflex,False,0
4832,dark naga,7,Spells 1,invisibility,0,[],2,Spell,0,+18,26,2,2,['1'],0,10 minutes,0,False,"Hostile,Hidden,Undetected,Invisible"
4833,dark naga,7,Spells 1,magic missile,0,['120'],1,Spell,0,+18,26,2,1,['1'],0,0,0,False,0
4834,dark naga,7,Spells 1,illusory object,0,['500'],2,Spell,0,+18,26,1,2,['0'],20-foot burst,10 minutes,0,False,0
4835,dark naga,7,Spells 1,longstrider,0,['0'],2,Spell,0,+18,26,1,2,['0'],0,1 hour,0,False,0
4836,dark naga,7,Spells 1,detect magic,0,['0'],2,Cantrip,0,+18,26,1,2,['0'],30-foot emanation,0,0,False,0
4837,dark naga,7,Spells 1,mage hand,0,['30'],2,Cantrip,0,+18,26,1,2,['1'],0,sustained,0,False,Invisible
