name,Rarity,Alignment,Creature Level,Trait 1,Trait 2,Trait 3,Trait 4,Trait 5,Trait 6,Trait 7,Perception,HP,AC,Fort,Ref,Will,Fort DC,Ref DC,Will DC,speed_Land,speed_Fly,speed_Swim,spped_Burrow,speed_Climb,speed_Other,speed_Highest Overland,one_Immunity,one_Resistance,one_Weakness,many_Immunity,many_Resistance,many_Weakness,Attack 1,attack1_mod,Attack 2,attack2_mod,Attack 3,attack3_mod,Attack 4,attack4_mod,Attack 5,attack5_mod,Attack 6,attack6_mod,Attack 7,attack7_mod,Max HB,Spells 1,spell1_mod,Spells 2,spell2_mod,Spells 3,spell3_mod,Max DC,SPAtk 1,SPAtk 2,SPAtk 3,Max SPAtk,dmg_acid,dmg_cold,dmg_electricity,dmg_fire,dmg_sonic,dmg_Negative,dmg_Positive,dmg_Mental,dmg_Poison,dmg_Force,dmg_Bludgeoning,dmg_Piercing,dmg_Slashing,dmg_Persistent,dmg_Bleed,dmg_Lawful,dmg_Chaotic,dmg_Good,dmg_Evil,dmg_Magical,Reaction 1,Reaction 2,Reaction 3,Attack Op
SUMBREIVA,Common,Lawful Evil,16,Humanoid,Negative,,,,,,29,290,39,25,33,27,-4,,,50,,,,,,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee sumbreiva huntblade +33 (agile, death, finesse, magical, versatile S), Damage 3d8+16 piercing plus huntblade brutality",33,"Melee shadow whip +33 (agile, death, disarm, finesse, magical, reach 10 feet, trip), Damage 3d4+16 bludgeoning plus Improved Grab",33,"Ranged sumbreiva huntblade +33 (agile, death, magical, thrown 30 feet, versatile S), Damage 3d8+16 piercing plus huntblade brutality",33,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,33,"Arcane Innate Spells DC 36; 4th darkness, earthbind",36,0,,0,,36,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.","Hunteres Triumph (auditory, emotion, fear, mental) Trigger The sumbreiva kills a creature; Effect The sumbreiva lets out a triumphant, bone-chilling howl. Every enemy in a 30-foot emanation must succeed at a DC 36 Will save or become frightened 3 (and fleeing as long as ites frightened on a critical failure).",,TRUE
SVARTALFAR KILLER,Uncommon,Lawful Evil,8,Fey,,,,,,,16,135,27,11,19,16,-6,,,25,,,,,,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Melee elven curve blade +21 (finesse, forceful), Damage 2d8+5 slashing",21,"Ranged crossbow +20 (range increment 120 feet, reload 1), Damage 1d8+4 piercing",20,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,0,,21,"Arcane Innate Spells DC 26, attack +18; 3rd shocking grasp; 2nd invisibility (c3972); 1st ray of enfeeblement, true strike; Cantrips (4th) acid splash, chill touch, electric arc, produce flame",26,0,,0,,26,18,,,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
SWORDKEEPER,Uncommon,Neutral,10,Construct,Mindless,,,,,,20,285,29,21,19,14,,,,20,,,,,,20,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"Melee echoblade +23 (magical, reach 10 feet, versatile P), Damage 2d8+13 slashing plus 1d8 force",23,"Melee fist +23 (agile, reach 10 feet), Damage 2d8+13 bludgeoning",23,"Ranged echoblade +23 (agile, magical, thrown 30 feet), Damage 2d8+13 slashing plus 1d8 force",23,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,23,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.",,,TRUE
TALLOW OOZE,Common,Neutral,11,Mindless,Ooze,,,,,,14,270,19,22,10,13,,,,20,,20,,,,20,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Melee pseudopod +23, Damage 2d10+10 bludgeoning plus residual grease",23,0,,0,,0,,0,,0,,0,,23,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TATTOO GUARDIAN,Uncommon,Neutral,3,Construct,Mindless,,,,,,8,50,19,8,11,6,-1,,,,10,,,,,10,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"Melee ink blade +10, Damage 1d12+5 slashing",10,0,,0,,0,,0,,0,,0,,10,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Retaliate Trigger A creature within the tattoo guardianes reach attacks the guardianes ward; Effect The tattoo guardian makes an ink blade Strike against the triggering creature.,,,FALSE
SSALARN,Common,Neutral,2,Dragon,,,,,,,8,30,18,11,5,8,,-3,,30,,,,30,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +10 (magical), Damage 1d8+6 piercing",10,"Melee claw +10 (agile, magical), Damage 1d6+6 slashing",10,0,,0,,0,,0,,0,,10,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
TATZLWYRM,Common,Neutral,2,Dragon,,,,,,,8,30,18,11,5,8,,-3,,30,,,,30,,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +10 (magical), Damage 1d8+6 piercing",10,"Melee claw +10 (agile, magical), Damage 1d6+6 slashing",10,0,,0,,0,,0,,0,,10,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
TENDRICULOS,Common,Neutral,7,Fungus,Plant,,,,,,15,120,25,17,12,13,,-3,,20,,,,,,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee bite +18 (reach 10 feet), Damage 2d10+11 piercing plus Grab",18,"Melee tentacle +18 (agile, reach 15 feet), Damage 2d6+11 bludgeoning plus Grab",18,0,,0,,0,,0,,0,,18,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike. Tentacle only.",,,TRUE
TENGU SNEAK,Common,Chaotic Neutral,2,Humanoid,Tengu,,,,,,6,27,19,7,10,4,-2,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee rapier +10 (deadly 1d8, disarm, finesse), Damage 1d6+2 piercing",10,"Melee beak +10 (finesse), Damage 1d4+2 piercing",10,"Ranged shortbow +10 (deadly 1d10, range increment 60 feet, reload 0), Damage 1d6 piercing",10,"You can throw this weapon as a ranged attack, and it is a ranged weapon when thrown. A thrown weapon adds your Strength modifier to damage just like a melee weapon does. When this trait appears on a melee weapon, it also includes the range increment. Ranged weapons with this trait use the range increment specified in the weapones Range entry.",,0,,0,,0,,10,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TENOME,Common,Neutral Evil,4,Humanoid,,,,,,,14,60,21,13,15,12,,,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee jaws +14, Damage 2d8+4 piercing",14,"Melee claw +14 (agile), Damage 2d6+4 slashing plus Grab",14,0,,0,,0,,0,,0,,14,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TERAPHANT,Uncommon,Neutral,9,Beast,,,,,,,18,175,27,20,14,18,,-3,,45,,,,,,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee horn +20 (reach 10 feet), Damage 3d6+9 piercing",20,"Melee trunk +20 (reach 15 feet), Effect grabbing trunk",20,"Melee foot +20 (reach 10 feet), Damage 3d10+9 bludgeoning",20,0,,0,,0,,0,,20,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Empathetic Response Trigger A creature within 60 feet of the teraphant is targeted by a spell or ability with the emotion trait; Effect The teraphant also benefits from the spell or effect, as though it were an additional target for 1 minute or until the triggering spell or ability ends.",,,FALSE
"AGOLTHOLCH, BRINGER OF ROT",Rare,Chaotic Evil,19,Fungus,,,,,,,31,370,42,34,28,33,,-4,,35,,35,25,25,,35,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee tentacle +37 (chaotic, evil, magical, reach 20 feet), Damage 4d10+16 bludgeoning plus 2d6 chaotic, 2d6 evil, and Improved Grab or Improved Push 20 feet (40 feet on a critical hit)",37,"Ranged spores +37 (chaotic, evil, magical, range increment 80 feet), Damage 4d8+6 poison plus 2d6 chaotic, 2d6 evil, spore blight, and sticky spores",37,0,,0,,0,,0,,0,,37,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,FALSE
TEROTRICUS,Rare,Chaotic Evil,19,Fungus,,,,,,,31,370,42,34,28,33,,-4,,35,,35,25,25,,35,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee tentacle +37 (chaotic, evil, magical, reach 20 feet), Damage 4d10+16 bludgeoning plus 2d6 chaotic, 2d6 evil, and Improved Grab or Improved Push 20 feet (40 feet on a critical hit)",37,"Ranged spores +37 (chaotic, evil, magical, range increment 80 feet), Damage 4d8+6 poison plus 2d6 chaotic, 2d6 evil, spore blight, and sticky spores",37,0,,0,,0,,0,,0,,37,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,,,FALSE
TERRA-COTTA SOLDIER,Common,Neutral,6,Construct,,,,,,,14,120,24,17,14,10,,,,25,,,,,,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"Melee longsword +17 (versatile P), Damage 2d8+8 slashing",17,"Ranged composite longbow +16 (deadly d10, propulsive, range increment 100 feet, volley 30 feet), Damage 2d8+6 piercing",16,0,,0,,0,,0,,0,,17,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.","Shield Block Trigger The monster has its shield raised and takes damage from a physical attack. Effect The monster snaps its shield into place to deflect a blow. The shield prevents the monster from taking an amount of damage up to the shieldes Hardness. The monster and the shield each take any remaining damage, possibly breaking or destroying the shield.",,TRUE
TERRA-COTTA GARRISON,Common,Neutral,13,Troop,Construct,,,,,,22,240,27,25,19,20,,,,25,,,,,troop movement,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike.","Shield Block Trigger The monster has its shield raised and takes damage from a physical attack. Effect The monster snaps its shield into place to deflect a blow. The shield prevents the monster from taking an amount of damage up to the shieldes Hardness. The monster and the shield each take any remaining damage, possibly breaking or destroying the shield.",,TRUE
TERROR BIRD,Common,Neutral,2,Animal,,,,,,,6,30,17,11,9,4,,,,50,,,,,,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee beak +10 (reach 10 feet), Damage 1d8+4 piercing plus tearing clutch",10,"Melee talon +10 (agile), Damage 1d6+4 piercing plus Knockdown (page 305)",10,0,,0,,0,,0,,0,,10,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TERROR SHRIKE,Common,Neutral,4,Animal,,,,,,,11,60,20,13,12,7,,,,60,,,,,,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee beak +13 (reach 10 feet), Damage 2d8+5 piercing plus tearing clutch",13,"Melee talon +13 (agile), Damage 2d6+5 piercing plus Knockdown",13,0,,0,,0,,0,,0,,13,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
THE STABBING BEAST,Unique,Neutral Evil,15,Fiend,Herald,,,,,,27,275,38,27,29,27,-1,,,40,,,,,,40,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Melee pincer +29 (agile, finesse, magical, reach 15 feet), Damage 2d8+10 slashing plus 2d8 persistent bleed and Improved Grab",29,"Melee stinger +29 (fatal d12, finesse, magical, reach 15 feet), Damage 4d8+14 piercing plus Stabbing Beast venom",29,"Melee shortsword +30 (agile, finesse, magical, versatile S), Damage 3d6+10 piercing plus 2d8 persistent bleed",30,"Ranged venom stream +29 (range increment 60 feet), Damage 5d10 poison plus blinding stream",29,0,,0,,0,,30,"Divine Innate Spells DC 36; 6th modify memory (c3973); 5th dimension door (c3973), summon animal (c3973, scorpions only); 4th charm (at will), invisibility (c3973), suggestion (at will); Constant (7th) true seeing",36,0,,0,,36,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike. Stinger only.",,,TRUE
THRASFYR,Rare,Chaotic Evil,17,Beast,Fire,Tane,,,,,31,350,40,35,28,27,,-2,,40,,,,40,air walk,40,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee chain +34 (magical, reach 15 feet), Damage 3d10+17 bludgeoning plus Improved Knockdown",34,"Melee jaws +32 (magical, reach 10 feet), Damage 3d6+15 piercing plus 3d6 fire",32,"Melee claw +32 (agile, magical, reach 10 feet), Damage 3d8+15 slashing",32,"Melee horn +32 (fatal d12, magical, reach 10 feet), Damage 3d12+15 piercing",32,0,,0,,0,,34,Primal Innate Spells DC 37; 9th teleport (self and rider only); Constant (4th) air walk; (2nd) see invisibility,37,0,,0,,37,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
THUNDERBIRD,Uncommon,Neutral,11,Air,Beast,Electricity,,,,,22,200,31,24,20,22,,-1,,25,80,,,,,80,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Melee beak +24, Damage 2d6+12 piercing plus 3d6 electricity",24,"Melee talon +24 (agile), Damage 2d8+12 slashing",24,"Ranged thunderbolt +23 (range 200 feet), Damage 3d6 electricity and 3d6 sonic plus thunderstrike",23,0,,0,,0,,0,,24,0,,0,,0,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Reactive Shock Trigger A creature enters the thunderbirdes reach or uses a move action within their reach; Effect A lightning bolt dancing on the thunderbirdes body leaps onto the creature, dealing 8d6 electricity damage (DC 30 basic Reflex save).",,,FALSE
GIANT TICK,Common,Neutral,1,Animal,,,,,,,6,20,16,9,6,4,,,,15,,,,15,,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee hypostome +8 (finesse), Damage 1d6+1 plus attach and tick fever",8,0,,0,,0,,0,,0,,0,,8,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TICK SWARM,Common,Neutral,9,Animal,Swarm,,,,,,18,130,28,19,19,14,,,,25,,,,25,,25,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Cling Trigger A creature leaves the swarmes space; Effect The swarm takes 1d6 damage as ticks cling to the creature and continue biting, dealing 3d6 persistent piercing damage. Immersion in water reduces the DC of the flat check to end this persistent damage to 5, and any area damage dealt to the creature destroys these clinging ticks.",,,FALSE
TIDDALIK,Common,Neutral Evil,7,Amphibious,Beast,,,,,,15,155,22,19,11,15,,-1,,25,,,,,,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee bite +19 (reach 10 feet), Damage 2d10+9 piercing plus Grab (page 305)",19,"Ranged spit +15 (range increment 30 feet), Damage 2d10+9 bludgeoning",15,0,,0,,0,,0,,0,,19,0,,0,,0,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
TIDEHAWK,Rare,Neutral,12,Amphibious,Beast,Water,,,,,24,213,32,21,25,22,-1,,,25,50,50,,,,50,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Melee beak +26 (finesse, magical, reach 15 feet), Damage 3d12+11 piercing",26,"Melee talon +26 (agile, finesse, magical, reach 15 feet), Damage 3d8+11 slashing",26,"Ranged break swell +26 (range increment 30 feet), Damage 3d8+11 bludgeoning plus Knockdown (page 305)",26,0,,0,,0,,0,,26,"Primal Innate Spells DC 32; 6th cone of cold, control water, heal (c3972), hydraulic torrent, marineres curse; Cantrips (6th) detect magic",32,0,,0,,32,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
TIKBALANG,Uncommon,Chaotic Neutral,9,Beast,,,,,,,16,197,27,19,17,14,,,,30,,,,,,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Melee fist +20 (agile), Damage 2d6+8 bludgeoning",20,"Melee hoof +20 (reach 10 feet), Damage 2d10+8 bludgeoning",20,0,,0,,0,,0,,0,,20,"Occult Innate Spells DC 29; 8th maze (once per week); 4th hallucinatory terrain, hypnotic pattern",29,0,,0,,29,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE
EILOSSEH,Rare,Chaotic Good,21,Humanoid,Titan,,,,,,36,400,46,37,34,35,,-2,,40,,,,,air walk,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee greatpick +41 (fatal d12, magical, reach 30 feet), Damage 4d10+20 piercing",41,"Melee fist +38 (agile, reach 30 feet), Damage 4d8+20 bludgeoning",38,"Ranged rock +38 (brutal, range increment 200 feet), Damage 3d12+20 bludgeoning",38,0,,0,,0,,0,,41,"Divine Innate Spells DC 44; 10th meteor swarm, revival; 8th dispel magic (at will), freedom of movement (at will); 7th plane shift (at will); 6th scrying (c3973); 5th sending (c3973); Constant (10th) air walk, true seeing",44,0,,0,,44,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
ELYSIAN TITAN,Rare,Chaotic Good,21,Humanoid,Titan,,,,,,36,400,46,37,34,35,,-2,,40,,,,,air walk,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee greatpick +41 (fatal d12, magical, reach 30 feet), Damage 4d10+20 piercing",41,"Melee fist +38 (agile, reach 30 feet), Damage 4d8+20 bludgeoning",38,"Ranged rock +38 (brutal, range increment 200 feet), Damage 3d12+20 bludgeoning",38,0,,0,,0,,0,,41,"Divine Innate Spells DC 44; 10th meteor swarm, revival; 8th dispel magic (at will), freedom of movement (at will); 7th plane shift (at will); 6th scrying (c3973); 5th sending (c3973); Constant (10th) air walk, true seeing",44,0,,0,,44,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,FALSE
THANATOTIC TITAN,Rare,Chaotic Evil,22,Humanoid,Titan,,,,,,36,540,46,37,34,35,,-2,,40,,,,,air walk,40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee halberd +42 (magical, reach 40 feet, versatile S), Damage 4d10+25 piercing",42,"Melee foot +39 (agile, reach 30 feet), Damage 4d8+20 bludgeoning",39,"Ranged rock +39 (brutal, range increment 200 feet), Damage 3d12+20 bludgeoning",39,0,,0,,0,,0,,42,"Divine Innate Spells DC 45; 10th massacre, meteor swarm; 8th dispel magic (at will), spiritual epidemic (at will), suggestion (at will); 7th spell turning; 6th scrying (c3973); 5th sending; Constant (10th) air walk, true seeing",45,0,,0,,45,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Attack of Opportunity Trigger A creature within the monsteres reach uses a manipulate action or a move action, makes a ranged attack, or leaves a square during a move action ites using. Effect The monster attempts a melee Strike against the triggering creature. If the attack is a critical hit and the trigger was a manipulate action, the monster disrupts that action. This Strike doesnet count toward the monsteres multiple attack penalty, and its multiple attack penalty doesnet apply to this Strike. The titan can use their Attack of Opportunity when a creature within their reach uses a concentrate action, in additional to its normal trigger. They disrupt actions on any hit, not just a critical hiteincluding triggering concentrate actions.",,,TRUE
DANAVA TITAN,Rare,Neutral,23,Humanoid,Titan,Water,,,,,41,470,49,41,37,37,,-2,,50,,40,,,"air walk, water walk",50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Melee greatclub +43 (backswing, magical, reach 40 feet, shove), Damage 4d10+20 bludgeoning plus 2d12 cold",43,"Melee foot +40 (agile, reach 30 feet), Damage 4d8+20 bludgeoning plus 2d12 cold",40,"Ranged benthic wave +40 (brutal, magical, range 200 feet, water), Damage 4d6+20 bludgeoning plus 2d12 cold",40,0,,0,,0,,0,,43,"Divine Innate Spells DC 46, attack +38; 10th implosion; 9th control water (at will), dispel magic (at will), eclipse burst (c3973), heal (c3973), hydraulic push (c3973), hydraulic torrent (c3973); Constant (10th) air walk, true seeing, water walk",46,0,,0,,46,38,,,38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Roiling Rebuke Trigger A creature within 200 feet targets the titan with or includes the titan in the area of an attack, spell, or other effect; Effect The titan makes a benthic wave Strike against the triggering creature. If the Strike hits, the titan disrupts the triggering action.",,,FALSE
